"ug","shear","ub","ur","u:0","u:1","u:2","twist","isotropic","uniaxial","Points:0","Points:1","Points:2"
0.55561,0.0001207,-1.0147,0.45905,0.02603,-0.090417,0,0.00014815,-7.7679e-05,2.6709e-05,50.611,173.89,0
-0.86139,-0.00014685,0.31429,0.5471,-0.079894,0.011535,0,-6.9983e-05,-0.00013658,-7.1202e-05,474.88,50.706,0
-0.88539,-0.00014798,0.31052,0.57487,-0.082513,0.010576,0,-7.6945e-05,-0.00011907,-2.8272e-05,477.85,60.173,0
-0.8685,-0.00017321,0.31456,0.55393,-0.080626,0.011393,0,-0.00010108,-0.00012784,-3.7302e-05,468.97,58.168,0
-0.13325,0.00035921,-0.11333,0.24659,-0.017446,-0.014767,0,-0.00030781,-0.00016636,3.687e-05,343.36,83.333,0
-0.14255,0.00039778,-0.089958,0.23251,-0.017681,-0.0126,0,-0.00029994,-0.00017833,4.5457e-05,348.23,88.741,0
-0.1705,0.00038863,-0.037467,0.20797,-0.018945,-0.0079034,0,-0.00033001,-0.00017746,1.0756e-05,352.59,80.947,0
-0.14255,0.00039751,-0.089958,0.23251,-0.017681,-0.0126,0,-0.00029932,-0.00017826,4.6022e-05,348.23,88.741,0
-0.1705,0.00038951,-0.037467,0.20797,-0.018945,-0.0079034,0,-0.00033197,-0.00017763,8.9899e-06,352.59,80.947,0
-0.16425,0.00043336,-0.041896,0.20615,-0.018432,-0.0082067,0,-0.00030551,-0.00018982,3.9856e-05,354.87,90.383,0
0.241,0.00030397,-0.72539,0.4844,0.0023296,-0.068374,0,7.1865e-05,-0.00017196,0.00015359,263.28,143.24,0
0.28504,0.00029734,-0.76484,0.4798,0.0056805,-0.071353,0,8.9627e-05,-0.00017102,0.0001842,263.33,152.03,0
0.254,0.00032446,-0.72536,0.47136,0.0036857,-0.06806,0,7.9274e-05,-0.00017846,0.00017755,269.79,146.88,0
-0.81106,-7.287e-05,0.31377,0.49728,-0.074664,0.012685,0,-4.8299e-06,-0.00017636,-0.00016666,472.12,21.88,0
-0.83655,-7.358e-05,0.3142,0.52235,-0.077308,0.01212,0,1.6733e-06,-0.00016276,-0.000149,479.57,24.633,0
-0.82568,-5.2159e-05,0.31398,0.5117,-0.076182,0.012357,0,1.9562e-05,-0.00017373,-0.00016789,477.4,16.632,0
3.7309,0.0010561,-4.365,0.63411,0.25169,-0.35693,0,0.0011399,-0.00060904,0.0011639,140.82,355.92,0
3.5811,0.00093958,-4.27,0.68894,0.23906,-0.35081,0,0.0010039,-0.00045391,0.00104,130.62,352.63,0
3.4802,0.00096375,-4.1592,0.679,0.23203,-0.3419,0,0.00084432,-0.00057849,0.0010498,137.16,347.04,0
-0.83655,-7.3175e-05,0.3142,0.52235,-0.077308,0.01212,0,1.7203e-06,-0.00016364,-0.00014979,479.57,24.633,0
-0.82568,-5.2481e-05,0.31398,0.5117,-0.076182,0.012357,0,1.9563e-05,-0.00017309,-0.00016734,477.4,16.632,0
-0.85225,-4.5581e-05,0.31397,0.53828,-0.078951,0.01172,0,3.3234e-05,-0.00016167,-0.00015449,485.82,16.893,0
2.1031,2.5256e-05,-1.1,-1.0031,0.18462,-0.062163,0,2.2364e-05,-2.985e-05,3.5894e-05,629.29,308.5,0
2.098,3.2411e-05,-1.0947,-1.0033,0.18425,-0.06174,0,3.1935e-05,-3.715e-05,4.6153e-05,623.51,302.69,0
2.1043,3.4458e-05,-1.1026,-1.0018,0.18466,-0.062391,0,1.5101e-05,-3.8479e-05,4.196e-05,620.45,310.28,0
0.10871,6.8245e-06,-0.57088,0.46217,-0.0066025,-0.055744,0,-0.00037631,-4.43e-05,-3.8714e-05,250.78,51.555,0
0.08021,1.5596e-05,-0.53112,0.45091,-0.0083238,-0.052362,0,-0.00036083,-4.4185e-05,-5.5467e-06,259.87,54.684,0
0.085603,-2.4885e-05,-0.57521,0.4896,-0.0091465,-0.056739,0,-0.00038524,-3.3769e-05,-2.5928e-05,248.23,58.548,0
0.1275,8.4593e-06,-0.60365,0.47615,-0.0056742,-0.058644,0,-0.00038748,-4.6952e-05,-5.978e-05,243.34,50.945,0
0.10871,6.8926e-06,-0.57088,0.46217,-0.0066025,-0.055744,0,-0.00037579,-4.3578e-05,-3.7828e-05,250.78,51.555,0
0.085603,-2.3327e-05,-0.57521,0.4896,-0.0091465,-0.056739,0,-0.00039299,-4.0565e-05,-3.6116e-05,248.23,58.548,0
2.098,3.2369e-05,-1.0947,-1.0033,0.18425,-0.06174,0,3.2025e-05,-3.7115e-05,4.6241e-05,623.51,302.69,0
2.1043,3.4455e-05,-1.1026,-1.0018,0.18466,-0.062391,0,1.5035e-05,-3.8551e-05,4.1863e-05,620.45,310.28,0
2.0969,4.3322e-05,-1.0946,-1.0023,0.18413,-0.061759,0,2.8511e-05,-4.6424e-05,5.4117e-05,614.44,302.15,0
0.47424,9.6726e-05,-0.97845,0.50422,0.018687,-0.088662,0,9.318e-05,-6.3173e-05,-5.1264e-06,74.183,148.03,0
0.46771,9.9575e-05,-0.97606,0.50835,0.018082,-0.088574,0,8.3778e-05,-6.5687e-05,-1.1762e-05,81.814,147.77,0
0.45543,8.9851e-05,-0.96976,0.51433,0.017,-0.088223,0,8.219e-05,-6.0354e-05,-8.0913e-06,79.13,140.58,0
0.49092,0.00010934,-0.98709,0.49618,0.020154,-0.089147,0,9.4141e-05,-6.9867e-05,-1.0999e-05,77.822,156.86,0
0.47424,9.6957e-05,-0.97845,0.50422,0.018687,-0.088662,0,9.343e-05,-6.345e-05,-4.8333e-06,74.183,148.03,0
0.46771,9.9357e-05,-0.97606,0.50835,0.018082,-0.088574,0,8.3548e-05,-6.5524e-05,-1.194e-05,81.814,147.77,0
2.6916,0.00047616,-2.3316,-0.36,0.20726,-0.17396,0,-0.00078603,-0.0003228,-0.000178,419.56,419.06,0
2.6179,0.00043085,-2.2117,-0.40624,0.20335,-0.16347,0,-0.00074793,-0.00029572,-0.0001437,428.11,418.7,0
2.6934,0.00053188,-2.293,-0.40045,0.20866,-0.16997,0,-0.00071751,-0.00033749,-0.00013672,421.45,409.68,0
2.6916,0.00047437,-2.3316,-0.36,0.20726,-0.17396,0,-0.00078781,-0.0003229,-0.00017804,419.56,419.06,0
2.6179,0.00043286,-2.2117,-0.40624,0.20335,-0.16347,0,-0.00074592,-0.0002956,-0.00014366,428.11,418.7,0
2.6253,0.00039192,-2.2757,-0.34957,0.2021,-0.16984,0,-0.0008242,-0.00029111,-0.00018426,423.74,427.41,0
2.174,2.4741e-08,-2.1789,0.0048567,0.15812,-0.17072,0,-0.0011886,-0.00011036,-0.0001113,424.47,481,0
2.2327,5.5486e-05,-2.1195,-0.11328,0.1661,-0.16325,0,-0.0010786,-0.00012294,-0.00012069,430.9,472.42,0
2.3391,9.2353e-05,-2.2411,-0.098043,0.17337,-0.17313,0,-0.0011134,-0.00016882,-0.0001647,422.44,467.71,0
0.08021,1.8619e-05,-0.53112,0.45091,-0.0083238,-0.052362,0,-0.00035781,-4.3177e-05,-4.5482e-06,259.87,54.684,0
0.050728,-1.9365e-05,-0.54845,0.49773,-0.01194,-0.054838,0,-0.00035178,-2.7077e-05,3.4732e-05,254.37,65.177,0
0.085603,-2.9831e-05,-0.57521,0.4896,-0.0091465,-0.056739,0,-0.00039061,-3.4841e-05,-2.8282e-05,248.23,58.548,0
2.174,8.3734e-07,-2.1789,0.0048567,0.15812,-0.17072,0,-0.001187,-0.00010904,-0.00010936,424.47,481,0
2.1191,-2.1006e-07,-2.0552,-0.063875,0.15628,-0.1594,0,-0.0011062,-7.6748e-05,-7.7057e-05,434.34,481,0
2.2327,5.5012e-05,-2.1195,-0.11328,0.1661,-0.16325,0,-0.0010796,-0.00012372,-0.00012185,430.9,472.42,0
-0.20916,0.00033332,0.049104,0.16005,-0.020254,2.0075e-05,0,-0.00037437,-0.00015333,-6.891e-05,359.24,57.851,0
-0.21508,0.00037443,0.05009,0.16499,-0.02084,-2.0644e-05,0,-0.00038213,-0.0001693,-4.8691e-05,360.7,68.692,0
-0.24687,0.00037222,0.11304,0.13383,-0.022175,0.0056532,0,-0.00039914,-0.00015304,-8.6193e-05,367.15,60.696,0
-0.25475,0.00040114,0.12255,0.1322,-0.022698,0.0064366,0,-0.00041727,-0.00016724,-8.5421e-05,368.7,66.978,0
-0.21508,0.00037251,0.05009,0.16499,-0.02084,-2.0644e-05,0,-0.00037906,-0.00017059,-4.5963e-05,360.7,68.692,0
-0.24687,0.00037385,0.11304,0.13383,-0.022175,0.0056532,0,-0.00040192,-0.00015198,-8.8684e-05,367.15,60.696,0
0.43845,0.00010759,-0.95691,0.51847,0.015634,-0.087316,0,5.1422e-05,-8.3983e-05,-3.1691e-05,128,160.94,0
0.42455,0.00010698,-0.95013,0.52558,0.014399,-0.086955,0,4.709e-05,-8.0265e-05,-2.9684e-05,125.87,151.51,0
0.44693,0.00010778,-0.96272,0.51578,0.016336,-0.087706,0,5.5248e-05,-8.0642e-05,-3.3189e-05,118.82,158.76,0
0.43845,0.00010731,-0.95691,0.51847,0.015634,-0.087316,0,5.1485e-05,-8.3469e-05,-3.1254e-05,128,160.94,0
0.42455,0.00010717,-0.95013,0.52558,0.014399,-0.086955,0,4.7061e-05,-8.0659e-05,-3.0027e-05,125.87,151.51,0
0.41333,0.00010854,-0.94208,0.52875,0.013482,-0.0864,0,4.2244e-05,-8.405e-05,-2.7479e-05,135.49,152.51,0
0.36047,1.6934e-06,-0.92032,0.55985,0.008657,-0.08544,0,-1.7532e-05,-2.7185e-06,-1.2137e-06,95.958,24.249,0
0.36013,4.2992e-06,-0.92123,0.5611,0.0085935,-0.085541,0,-8.6983e-06,-8.4029e-06,-5.0538e-06,91.234,34.584,0
0.35792,5.6999e-06,-0.91858,0.56066,0.0084462,-0.085323,0,-2.2282e-05,-9.6292e-06,-6.9904e-06,101.71,33.605,0
2.1118,4.4295e-05,-1.1153,-0.99652,0.18504,-0.063513,0,-6.8324e-06,-4.777e-05,4.2374e-05,609.21,318.75,0
2.1086,5.3027e-05,-1.1121,-0.9965,0.18481,-0.063267,0,1.551e-06,-5.4871e-05,5.1035e-05,603.31,313.15,0
2.114,5.191e-05,-1.1202,-0.99373,0.18511,-0.063968,0,-1.1118e-05,-5.4508e-05,4.6075e-05,602.22,319.34,0
3.1097,0.00064994,-2.9565,-0.15316,0.23119,-0.22783,0,-0.00093707,-0.00047535,-0.00038352,382.15,422.48,0
3.2457,0.00071866,-3.1357,-0.11004,0.23974,-0.24289,0,-0.00095255,-0.00052694,-0.00043918,372.89,422.11,0
3.1448,0.00058434,-3.0371,-0.10771,0.23233,-0.23523,0,-0.0010365,-0.00049228,-0.00045271,377.84,429.93,0
1.9994,0.00071775,-2.6366,0.63715,0.12555,-0.22167,0,0.00098932,-0.0008266,0.0011046,159.87,281.01,0
2.1838,0.00080635,-2.8252,0.64137,0.13884,-0.23654,0,0.0009513,-0.0008749,0.0010494,158.04,288.92,0
2.1802,0.00074375,-2.82,0.63984,0.13862,-0.2361,0,0.00086814,-0.00082861,0.00093897,167.58,287.98,0
1.9991,0.00067174,-2.6356,0.63655,0.12554,-0.22158,0,0.00091071,-0.00078073,0.00099945,169.5,279.62,0
1.9994,0.00072534,-2.6366,0.63715,0.12555,-0.22167,0,0.0010034,-0.00083281,0.0010912,159.87,281.01,0
2.1802,0.00074881,-2.82,0.63984,0.13862,-0.2361,0,0.00086935,-0.00083357,0.00093826,167.58,287.98,0
3.2457,0.00072265,-3.1357,-0.11004,0.23974,-0.24289,0,-0.00095418,-0.00053058,-0.00043927,372.89,422.11,0
3.1448,0.00058003,-3.0371,-0.10771,0.23233,-0.23523,0,-0.0010361,-0.0004877,-0.00045111,377.84,429.93,0
3.2965,0.00067051,-3.2237,-0.072858,0.24228,-0.25067,0,-0.0010385,-0.00055242,-0.00051936,368.52,428.51,0
0.38383,7.1315e-06,-0.91642,0.53259,0.011215,-0.084483,0,6.905e-05,-7.8848e-06,5.7605e-07,31.132,81.695,0
0.39204,1.2794e-05,-0.92076,0.52872,0.011934,-0.084731,0,7.7522e-05,-1.1902e-05,2.4089e-06,33.446,90.567,0
0.38581,1.1569e-05,-0.92155,0.53574,0.01126,-0.08496,0,6.6212e-05,-1.2654e-05,1.2203e-06,39.012,83.242,0
3.8277,0.00092332,-4.2254,0.39766,0.26617,-0.34035,0,-6.8475e-05,-0.00063424,0.00036304,279.55,373.96,0
3.7906,0.00088288,-4.1455,0.35492,0.26481,-0.33308,0,-9.6186e-05,-0.00060944,0.00034999,287.99,375.03,0
3.7344,0.00093349,-4.1224,0.38799,0.25968,-0.33206,0,-2.9317e-05,-0.00062521,0.00040623,280.71,366.91,0
3.659,0.00089739,-3.9991,0.34017,0.25569,-0.32126,0,-4.6676e-05,-0.00060692,0.00042495,289.25,364.28,0
3.7906,0.00087736,-4.1455,0.35492,0.26481,-0.33308,0,-8.4195e-05,-0.00060521,0.00033853,287.99,375.03,0
3.7344,0.0009268,-4.1224,0.38799,0.25968,-0.33206,0,-2.6707e-05,-0.00061877,0.00040434,280.71,366.91,0
4.7928,0.00078479,-5.1111,0.31829,0.33892,-0.4078,0,0.00066812,-0.00057316,-0.00034726,230.69,409.63,0
4.6566,0.00076694,-5.0569,0.40027,0.32643,-0.40552,0,0.00055206,-0.00057953,-0.00030529,241.23,407.48,0
4.6284,0.00079823,-5.0461,0.41767,0.32383,-0.40509,0,0.00061989,-0.00055584,-0.00025673,235.02,401.74,0
3.1857,0.00085086,-3.1873,0.0015706,0.23187,-0.2496,0,-0.00028079,-0.00034104,0.00036253,344.03,341.59,0
3.1247,0.00092933,-3.1857,0.060968,0.22557,-0.2509,0,-0.00012183,-0.000239,0.00038662,337.74,333.2,0
3.1913,0.00088469,-3.283,0.091737,0.22944,-0.25925,0,-7.3032e-05,-0.000307,0.00034545,332.83,338.56,0
3.1016,0.00089873,-3.1045,0.0028197,0.22571,-0.24315,0,-0.00022576,-0.00029533,0.0004304,344.01,332.04,0
3.1857,0.00082605,-3.1873,0.0015706,0.23187,-0.2496,0,-0.00020848,-0.00033626,0.00029444,344.03,341.59,0
3.1247,0.00093635,-3.1857,0.060968,0.22557,-0.2509,0,-0.00015395,-0.00023696,0.00041803,337.74,333.2,0
0.21499,0.00020197,-0.76782,0.55283,-0.0017126,-0.073331,0,-2.214e-05,-0.00013619,-1.9288e-05,208.3,111.34,0
0.24976,0.00018401,-0.80062,0.55086,0.00088024,-0.075852,0,-7.6712e-06,-0.00012609,-8.2391e-06,201.08,120.01,0
0.22638,0.00020763,-0.77275,0.54638,-0.00068118,-0.073563,0,-6.8821e-07,-0.00013803,7.5975e-06,212.23,119.57,0
0.24976,0.00018457,-0.80062,0.55086,0.00088024,-0.075852,0,-7.1022e-06,-0.00012618,-8.1035e-06,201.08,120.01,0
0.22638,0.00020707,-0.77275,0.54638,-0.00068118,-0.073563,0,-1.2644e-06,-0.00013781,7.3284e-06,212.23,119.57,0
0.2546,0.0001936,-0.7989,0.5443,0.0014383,-0.075561,0,1.073e-05,-0.00013058,1.8163e-05,207.82,127.3,0
1.7353,0.00079641,-2.3769,0.64161,0.10618,-0.20144,0,0.00066292,-0.00067684,0.00072755,215.27,265.57,0
1.736,0.00078964,-2.3893,0.65322,0.10587,-0.20269,0,0.00075242,-0.00071782,0.00079718,204.87,265.82,0
1.8752,0.00080992,-2.5147,0.63952,0.11643,-0.21219,0,0.00063564,-0.0007241,0.0007279,211.61,272.7,0
1.7353,0.00079916,-2.3769,0.64161,0.10618,-0.20144,0,0.00066578,-0.00067918,0.00073003,215.27,265.57,0
1.736,0.00078683,-2.3893,0.65322,0.10587,-0.20269,0,0.00074947,-0.00071502,0.00079425,204.87,265.82,0
1.5869,0.00076951,-2.2427,0.65572,0.094933,-0.19127,0,0.00074217,-0.00066472,0.00077728,211.52,258.23,0
0.38383,7.4162e-06,-0.91642,0.53259,0.011215,-0.084483,0,6.8798e-05,-8.0172e-06,5.8362e-07,31.132,81.695,0
0.39204,1.2447e-05,-0.92076,0.52872,0.011934,-0.084731,0,7.7815e-05,-1.1715e-05,2.4292e-06,33.446,90.567,0
0.38791,6.0937e-06,-0.9117,0.52378,0.011788,-0.083902,0,8.1223e-05,-4.4457e-06,4.4744e-07,21.997,88.068,0
2.4731,0.0010239,-2.8921,0.41898,0.16688,-0.23646,0,0.00064508,-0.00049656,0.00049645,249.52,304.98,0
2.289,0.00098949,-2.7567,0.46762,0.15195,-0.22702,0,0.00069591,-0.00051894,0.00046159,251.59,296.12,0
2.3677,0.0010499,-2.8347,0.46706,0.1577,-0.23312,0,0.00058552,-0.00052751,0.00049037,244.05,299.36,0
0.71188,0.0002762,-1.0657,0.35383,0.040711,-0.091901,0,2.0262e-05,-9.7015e-05,-0.00022694,68.848,228.35,0
0.67908,0.00020353,-1.048,0.3689,0.03785,-0.090873,0,4.8336e-05,-8.909e-05,-0.00020946,75.563,225.54,0
0.69473,0.00028386,-1.07,0.37522,0.038791,-0.092744,0,4.1654e-05,-0.00011542,-0.00015283,67.855,221.23,0
0.66173,0.00022116,-1.0534,0.39164,0.035872,-0.091838,0,6.8717e-05,-0.00010299,-0.00013691,73.565,216.37,0
0.67908,0.00021095,-1.048,0.3689,0.03785,-0.090873,0,4.8853e-05,-9.7485e-05,-0.0002055,75.563,225.54,0
0.69473,0.00027712,-1.07,0.37522,0.038791,-0.092744,0,4.1424e-05,-0.00010765,-0.0001567,67.855,221.23,0
-0.91963,-5.0871e-06,0.22357,0.69605,-0.088812,0.00087233,0,-0.00029308,0.00015976,0.00029634,610.42,125.96,0
-0.90518,-9.6313e-05,0.21859,0.68659,-0.087463,0.00070817,0,-0.00028083,0.00018126,0.00018981,607.34,118.19,0
-0.93835,-0.00010114,0.21441,0.72394,-0.091051,-0.00051184,0,-0.00017626,-1.1603e-06,0.00014639,602,124.94,0
-0.41365,6.5625e-06,0.23956,0.17409,-0.035582,0.014598,0,-8.1728e-05,-0.00024093,-0.00042177,392.39,30.179,0
-0.40543,-1.9479e-05,0.22743,0.178,-0.035106,0.013554,0,-0.0001238,-0.00027587,-0.00035622,393.09,21.672,0
-0.36417,6.9874e-05,0.2112,0.15297,-0.031316,0.012882,0,-0.00015646,-0.00023491,-0.00038416,386.31,25.573,0
3.8081,0.00096956,-4.3737,0.56563,0.25946,-0.35598,0,0.00039492,-0.00067851,0.00043793,242.18,358.62,0
3.8898,0.00099172,-4.4233,0.53354,0.26642,-0.3591,0,0.00025528,-0.00071194,0.00040217,248.89,365.36,0
3.7054,0.0010237,-4.2485,0.54306,0.2527,-0.34564,0,0.0002605,-0.00063536,0.00043573,251.94,355.14,0
3.8898,0.00099572,-4.4233,0.53354,0.26642,-0.3591,0,0.00024877,-0.00071459,0.00039639,248.89,365.36,0
3.7054,0.0010237,-4.2485,0.54306,0.2527,-0.34564,0,0.00026246,-0.00063235,0.00043933,251.94,355.14,0
3.8255,0.0010067,-4.326,0.50053,0.26277,-0.35069,0,0.00013833,-0.00067951,0.00040572,258.34,364.65,0
-0.90518,-9.9714e-05,0.21859,0.68659,-0.087463,0.00070817,0,-0.00025269,0.00018442,0.00021792,607.34,118.19,0
-0.93835,-7.9297e-05,0.21441,0.72394,-0.091051,-0.00051184,0,-0.00017344,2.1956e-05,0.00015445,602,124.94,0
-0.91646,-0.00011338,0.21529,0.70116,-0.088741,0.00010194,0,-0.00015046,0.00013763,0.00014409,600.15,114.37,0
2.9714,0.0005876,-2.7653,-0.20609,0.22279,-0.2116,0,-0.00091287,-0.00042186,-0.00032349,392.66,422.41,0
2.8989,0.00048523,-2.7085,-0.19044,0.21702,-0.20752,0,-0.00097793,-0.0003946,-0.00033372,395.86,430.75,0
2.8646,0.00056121,-2.6009,-0.2637,0.21682,-0.19735,0,-0.00085958,-0.0003835,-0.00026263,402.25,420.15,0
0.08306,0.00079876,-0.16284,0.079781,0.0035408,-0.014657,0,1.5644e-05,-0.00032065,0.00016172,377.22,153.18,0
0.16073,0.00083979,-0.20145,0.040718,0.010422,-0.016746,0,7.124e-05,-0.00033477,0.00020408,380.09,161.63,0
0.075656,0.00085285,-0.1122,0.036549,0.0043597,-0.009659,0,2.4187e-05,-0.00035483,0.00017337,385.01,155.71,0
0.12985,0.00084071,-0.13099,0.001133,0.0094176,-0.010283,0,0.00011289,-0.0004123,0.00026785,388.73,161.79,0
0.16073,0.00085456,-0.20145,0.040718,0.010422,-0.016746,0,6.304e-05,-0.00032128,0.0001985,380.09,161.63,0
0.075656,0.0008801,-0.1122,0.036549,0.0043597,-0.009659,0,1.5254e-05,-0.00032878,0.00016937,385.01,155.71,0
3.8277,0.00091932,-4.2254,0.39766,0.26617,-0.34035,0,-7.2677e-05,-0.00063548,0.00036575,279.55,373.96,0
3.9066,0.00092939,-4.3392,0.43252,0.27082,-0.35009,0,-7.1209e-05,-0.00067053,0.00035137,273.02,377.16,0
3.9062,0.00089417,-4.2951,0.3889,0.27216,-0.3456,0,-0.0001427,-0.00063237,0.00032463,282.71,382.6,0
4.0013,0.00092608,-4.4427,0.44133,0.27744,-0.35841,0,-0.00013248,-0.00070377,0.00032514,273.07,385.34,0
3.9066,0.00091334,-4.3392,0.43252,0.27082,-0.35009,0,-8.4829e-05,-0.00066003,0.00035753,273.02,377.16,0
3.9062,0.00087506,-4.2951,0.3889,0.27216,-0.3456,0,-0.00016003,-0.00062056,0.00033328,282.71,382.6,0
2.8989,0.00048657,-2.7085,-0.19044,0.21702,-0.20752,0,-0.00097617,-0.00039216,-0.00033102,395.86,430.75,0
2.8646,0.00055967,-2.6009,-0.2637,0.21682,-0.19735,0,-0.00086191,-0.00038648,-0.00026608,402.25,420.15,0
2.7862,0.00043424,-2.552,-0.23422,0.2102,-0.19423,0,-0.00094573,-0.00034829,-0.00027913,405.26,431.71,0
1.7342,0.00039294,-0.76282,-0.97139,0.15676,-0.036516,0,-8.8683e-05,-0.00029409,-4.8831e-05,616.3,181.68,0
1.7876,0.00022779,-0.82184,-0.96574,0.16047,-0.041272,0,-0.0003091,-0.0002054,-0.00031908,606.16,175.48,0
1.7893,0.00024232,-0.81979,-0.96948,0.16071,-0.041022,0,-8.7048e-05,-0.00019833,-0.00011686,606.4,184.68,0
1.774,7.8063e-07,-0.83512,-0.93886,0.15864,-0.042954,0,0.00060965,-0.00023889,0.00027153,644.09,191.25,0
1.8494,-2.2742e-05,-0.90702,-0.94242,0.16424,-0.048499,0,0.0005127,-0.0001473,0.00022712,646.06,201.24,0
1.8252,-0.00010444,-0.92637,-0.89882,0.16111,-0.051056,0,0.0007135,-0.00014923,0.00020559,653.4,194.63,0
1.8494,-3.2128e-05,-0.90702,-0.94242,0.16424,-0.048499,0,0.00052265,-0.00015778,0.00023811,646.06,201.24,0
1.8252,-9.689e-05,-0.92637,-0.89882,0.16111,-0.051056,0,0.00070629,-0.00014089,0.00019756,653.4,194.63,0
1.9047,-0.00013292,-1.0069,-0.89781,0.16687,-0.057389,0,0.00060119,-4.3329e-05,0.00012005,658.35,204.7,0
-0.60443,0.0020472,0.028382,0.57605,-0.062096,-0.011543,0,-0.00069308,-0.0029459,-0.00045655,406.5,78.122,0
-0.96681,0.000101,0.38581,0.58099,-0.088632,0.016325,0,0.00015202,-0.0018494,-0.00089914,412.03,66.235,0
-0.98209,0.0009642,0.3211,0.66099,-0.092258,0.0093468,0,-0.00014694,-0.0019628,-0.0010564,414.99,75.447,0
2.7672,0.00068357,-2.3783,-0.38887,0.21366,-0.17693,0,-0.00066396,-0.00038563,-9.5978e-05,413.43,395.6,0
2.8165,0.00076737,-2.457,-0.35949,0.21633,-0.18379,0,-0.00065169,-0.00040925,-9.2851e-05,407.23,389.92,0
2.8519,0.00071672,-2.5203,-0.33164,0.21804,-0.18941,0,-0.00070591,-0.00040267,-0.00015235,405.1,399.08,0
1.9518,-3.2985e-08,-1.0077,-0.9441,0.17174,-0.056341,0,-0.00016043,3.4875e-06,-3.6068e-06,691,451.55,0
1.9622,-4.1289e-06,-1.0203,-0.94185,0.17243,-0.057383,0,-0.00015757,5.251e-06,-4.8847e-06,684.59,447.29,0
1.9483,-3.5775e-06,-1.0169,-0.93141,0.17109,-0.057364,0,-0.00015557,3.0773e-06,-2.7672e-06,684.28,455.63,0
1.9356,1.4607e-07,-1.0035,-0.93206,0.17019,-0.056302,0,-0.00015684,7.0888e-07,-6.666e-07,691,461.37,0
1.9518,-2.4361e-07,-1.0077,-0.9441,0.17174,-0.056341,0,-0.00016024,3.1508e-06,-3.2824e-06,691,451.55,0
1.9483,-3.3496e-06,-1.0169,-0.93141,0.17109,-0.057364,0,-0.00015568,3.3877e-06,-3.0016e-06,684.28,455.63,0
0.35412,-8.3907e-08,-0.89638,0.54226,0.0087476,-0.083145,0,3.2035e-05,3.4508e-06,-3.5192e-06,0,29.449,0
0.35629,-2.4219e-06,-0.89865,0.54236,0.0089028,-0.083325,0,3.5316e-05,3.614e-06,-3.4953e-06,6.1169,34.231,0
0.35419,-2.9181e-06,-0.89918,0.545,0.0086665,-0.08343,0,3.4465e-05,2.2924e-06,-2.201e-06,7.7752,26.893,0
0.35104,8.5053e-09,-0.8961,0.54506,0.0084357,-0.08319,0,3.1663e-05,1.3859e-06,-1.2979e-06,0,19.633,0
0.35412,-2.0303e-07,-0.89638,0.54226,0.0087476,-0.083145,0,3.2075e-05,3.1957e-06,-3.2902e-06,0,29.449,0
0.35419,-2.7704e-06,-0.89918,0.545,0.0086665,-0.08343,0,3.4446e-05,2.5676e-06,-2.434e-06,7.7752,26.893,0
-1.0188,-9.536e-07,-0.23249,1.2513,-0.11347,-0.048105,0,0.00033138,-2.8429e-05,3.0244e-05,691,29.449,0
-1.0415,-4.0762e-05,-0.19331,1.2349,-0.11461,-0.044645,0,0.00038587,-3.0076e-05,2.2996e-05,682.39,25.999,0
-1.0103,-4.392e-05,-0.21279,1.2231,-0.11197,-0.04589,0,0.00035448,-4.9404e-05,4.4012e-05,683.97,34.085,0
-1.0188,-2.3945e-06,-0.23249,1.2513,-0.11347,-0.048105,0,0.00033377,-2.3836e-05,2.527e-05,691,29.449,0
-1.0554,2.6471e-06,-0.22127,1.2766,-0.11693,-0.047833,0,0.00037117,-2.8706e-06,3.4022e-06,691,19.633,0
-1.0415,-3.8692e-05,-0.19331,1.2349,-0.11461,-0.044645,0,0.00038419,-3.4832e-05,2.7596e-05,682.39,25.999,0
2.0828,5.7519e-05,-1.089,-0.99376,0.18284,-0.061522,0,0.00018195,-0.0001166,0.00011307,460.54,295.55,0
2.0759,-0.00010093,-1.0991,-0.97682,0.18181,-0.062715,0,0.00028413,-0.00025963,0.00015702,468.79,292.74,0
2.0956,-0.00024509,-1.1313,-0.96423,0.18284,-0.065542,0,0.0002975,-0.00033997,0.00015651,467.62,300.12,0
2.1121,-0.00021456,-1.1245,-0.98757,0.18478,-0.064448,0,0.00043543,-0.00026274,2.1535e-05,462.43,305.2,0
2.0828,2.9709e-05,-1.089,-0.99376,0.18284,-0.061522,0,0.00019743,-7.9091e-05,8.3528e-05,460.54,295.55,0
2.0956,-0.00022731,-1.1313,-0.96423,0.18284,-0.065542,0,0.00031199,-0.00035292,0.00014864,467.62,300.12,0
1.8827,0.0019264,-2.0018,0.11904,0.13332,-0.15958,0,-0.00078394,-0.00064325,0.0010122,338.19,283.14,0
1.782,0.0016018,-1.9991,0.21711,0.12291,-0.16172,0,-0.00053126,-0.00053998,0.00074244,332.49,275.2,0
1.8716,0.001349,-2.172,0.30038,0.12682,-0.17724,0,-0.00034877,-0.00065223,0.00087693,327.86,279.93,0
2.0043,0.0017267,-2.2443,0.23995,0.13838,-0.18146,0,-0.00066115,-0.00089028,0.001308,334.39,289.45,0
1.8827,0.0018723,-2.0018,0.11904,0.13332,-0.15958,0,-0.00084143,-0.00063133,0.001035,338.19,283.14,0
